when,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,dist,cue,cuePos,trialNum,subj,phase,bias,sex,hand,age,acc,err
1491346,Right,1,Right,368,37,36,Sound_1,Incongruent,y,1,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1498711,Left,8,Left,631,-1,0,None,Congruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1505839,Left,2,Left,735,37,37,None,None,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1513101,Left,1,Left,599,-1,0,None,Incongruent,y,1,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1521864,Right,8,Right,765,-32,-31,None,Incongruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1529127,Right,7,Right,532,0,-1,Sound_1,Congruent,y,7,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1536658,Left,5,Left,466,-35,-34,None,Congruent,y,5,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1544254,Left,8,Left,567,0,1,None,None,y,8,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1551817,Left,3,Right,332,-34,-33,Sound_1,None,y,3,1,RT_6-1,experiment,rt,Other,Right,20,0,1
1559047,Right,7,Right,666,-1,0,None,Incongruent,y,7,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1566711,Left,8,Left,532,35,32,Sound_1,Congruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1575540,Right,8,Right,436,-7,-6,None,Congruent,y,8,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1584002,Right,1,Right,532,34,36,Sound_1,Congruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1592198,Right,2,Right,831,0,3,Sound_1,None,y,2,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1600060,Left,6,Left,467,30,31,None,None,y,6,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1611788,Right,2,Right,466,-38,-39,Sound_1,Congruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1619217,Right,3,None,1001,4,6,None,Incongruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,0,1
1627213,Left,4,Left,667,37,36,None,Incongruent,n,NA,1,RT_6-1,experiment,rt,Other,Right,20,1,0
1065,Right,1,Right,932,0,3,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
11325,Left,8,Left,332,45,42,None,Incongruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
19454,Left,8,Left,664,-2,-5,None,None,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
27114,Right,1,Right,666,-43,-49,None,Congruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
34843,Left,3,Left,565,0,1,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
42471,Left,4,Left,764,34,30,Sound_1,Incongruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
53997,Right,3,Right,632,-31,-31,None,Incongruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
61659,Right,7,Right,633,1,0,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
69256,Left,6,Left,430,35,34,None,None,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
78648,Left,4,Left,931,-41,-40,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
86576,Left,7,Left,666,3,1,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
94205,Right,8,Right,832,-37,-49,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
103633,Left,5,Left,697,38,36,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
113659,Left,2,Left,497,-2,-2,Sound_1,Congruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
121153,Left,8,Left,833,-31,-32,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
131846,Right,8,Right,602,44,41,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
139541,Left,3,Left,632,-1,-3,Sound_1,Incongruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
147770,Right,6,Right,831,-31,-28,None,Incongruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
165358,Left,3,Left,799,40,43,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
184213,Right,5,Right,897,-52,-33,Sound_1,Incongruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
196671,Right,5,Right,866,57,55,None,Incongruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
206864,Left,2,Left,799,-44,-41,None,Congruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
215692,Left,7,Left,597,-5,-5,Sound_1,None,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
223254,Left,2,Left,999,-50,-51,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
232781,Left,5,Left,603,43,43,None,Incongruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
241642,Right,2,Right,665,0,1,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
249303,Right,4,Right,966,-47,-42,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
257198,Left,1,Left,632,1,1,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
264827,Right,5,Right,898,50,37,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
273788,Right,3,Right,535,1,2,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
281316,Right,7,Right,567,41,39,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
290844,Left,3,Left,832,-42,-38,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
298439,Right,5,Right,698,9,10,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
306300,Left,8,Left,666,-36,-40,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
313962,Left,3,Left,498,5,1,None,Congruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
321423,Right,7,Right,533,-40,-39,None,Congruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
329085,Left,8,Left,632,4,0,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
336715,Left,6,Left,665,-45,-42,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
345874,Right,8,Right,468,39,40,Sound_1,Congruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
353336,Left,6,Left,569,-8,-7,None,Congruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
361931,Left,1,None,1001,47,36,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,0,1
368927,Right,8,Right,529,-5,-2,Sound_1,None,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
377554,Right,1,Right,798,47,54,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
386781,Left,4,Left,832,-35,-40,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
396108,Left,3,Left,797,51,45,Sound_1,Congruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
404170,Right,4,Right,565,-1,-3,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
411731,Right,1,Right,666,54,47,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
421358,Left,5,Left,499,-38,-36,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
430852,Left,2,Left,464,48,48,Sound_1,None,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
438313,Left,5,Left,832,-7,-8,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
446375,Left,3,Left,531,-47,-43,Sound_1,None,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
453904,Right,3,Right,465,0,0,None,None,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
461365,Left,5,Left,666,43,39,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
470959,Right,5,Right,999,-51,-49,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
478887,Right,6,Right,565,3,3,None,None,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
486482,Right,6,Right,564,-53,-50,Sound_1,Congruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
494344,Left,2,Left,572,4,-6,None,None,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
501873,Right,7,Right,563,-50,-46,Sound_1,None,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
511366,Left,6,Left,533,38,44,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
520960,Right,4,Right,633,-43,-46,Sound_1,None,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
530589,Left,6,Left,465,52,49,Sound_1,Congruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
538083,Right,7,Right,699,2,1,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
548810,Right,3,Right,733,47,37,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
559071,Left,1,Left,531,-49,-50,Sound_1,Congruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
566599,Left,8,Left,699,2,6,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
574161,Left,1,Left,733,-44,-45,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
583689,Right,2,Right,633,37,40,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
591317,Right,1,Right,498,-5,-3,Sound_1,Congruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
598814,Left,7,Left,799,47,44,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
608408,Right,3,Right,700,-35,-33,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
615537,Right,4,Right,598,4,3,None,Incongruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
623133,Right,6,Right,600,-50,-47,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
632695,Left,7,Left,634,50,46,Sound_1,Incongruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
640233,Left,6,Left,934,-7,-10,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
647567,Right,7,Right,733,-56,-54,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
654765,Right,6,Right,566,3,2,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
662363,Right,4,Right,665,49,50,Sound_1,Incongruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
670026,Left,8,Left,631,-5,-10,Sound_1,Congruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
677656,Right,1,Right,667,37,37,Sound_1,Incongruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
687350,Right,4,Right,566,-34,-34,None,Congruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
696912,Right,8,Right,699,43,44,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
704741,Left,1,Left,564,0,-8,Sound_1,None,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
712303,Left,6,Left,665,-48,-49,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
721963,Right,7,Right,566,51,56,None,None,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
729559,Right,1,Right,666,-5,1,None,Incongruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
737221,Left,3,Left,567,-57,-57,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
744817,Right,4,Right,535,5,5,Sound_1,Congruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
752313,Right,8,Right,798,58,53,None,Incongruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
760107,Right,2,Right,465,2,2,Sound_1,None,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
768036,Left,8,Left,998,37,29,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
775530,Right,8,Right,701,-2,-6,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
782693,Left,1,Left,665,49,46,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
792353,Right,8,Right,565,-42,-37,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
801914,Right,3,Right,499,56,56,None,Congruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
811341,Right,6,Right,738,-44,-44,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
822034,Right,2,Right,666,53,54,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
831163,Left,4,Left,563,-48,-44,Sound_1,Congruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
838724,Left,7,Left,765,1,0,None,Incongruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
846486,Left,8,Left,671,-51,-50,None,Congruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
854847,Left,5,Left,700,7,2,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
862011,Right,2,Right,664,-49,-46,Sound_1,Incongruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
869672,Right,3,Right,466,0,0,Sound_1,Incongruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
877134,Right,2,Right,467,43,44,None,Incongruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
886561,Right,1,Right,566,-52,-52,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
896156,Right,4,Right,633,38,36,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
905784,Left,5,Left,801,-55,-52,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
913212,Left,4,Left,598,-2,-2,Sound_1,None,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
921940,Right,4,Right,665,-51,-51,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
931601,Right,6,Right,564,50,51,Sound_1,None,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
941194,Left,5,Left,864,-51,-52,Sound_1,Incongruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
951021,Right,6,Right,699,38,38,None,Congruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
960682,Right,1,Right,732,-42,-46,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
967911,Left,5,Left,664,1,0,Sound_1,Congruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
975573,Left,7,Left,866,-42,-44,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
982936,Left,5,Left,499,-1,-2,None,None,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
990431,Right,6,Right,733,46,48,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
999659,Left,6,Left,531,-53,-55,Sound_1,None,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1007153,Right,3,Right,732,1,2,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1014382,Left,8,Left,565,46,46,Sound_1,None,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1021945,Left,6,Left,532,0,0,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1029474,Left,7,Left,564,-50,-44,Sound_1,Congruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1037036,Right,8,Right,599,0,0,None,Congruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1044632,Left,4,Left,599,53,50,None,Congruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1052228,Left,4,Left,832,-4,-5,None,Incongruent,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1061623,Left,5,Left,498,33,26,Sound_1,None,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1069052,Left,6,Left,564,-1,-4,Sound_1,Incongruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1079979,Right,5,Right,699,47,47,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1087175,Right,5,Right,666,-3,0,None,Congruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1095303,Right,4,Right,732,51,55,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1104531,Right,3,Right,631,-37,-36,Sound_1,Congruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1114125,Left,1,Left,697,30,15,Sound_1,Incongruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1126083,Right,7,Right,700,-48,-46,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1134678,Right,2,Right,499,4,5,None,Congruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1143840,Left,3,Left,699,47,45,None,None,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1151868,Right,5,Right,665,-10,-9,Sound_1,None,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1159497,Left,2,Left,665,39,37,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1169191,Left,2,Left,531,-50,-50,Sound_1,Incongruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1178752,Right,4,Right,533,32,32,None,None,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1187780,Left,1,Left,666,-5,-6,None,Incongruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1195443,Left,2,Left,965,49,47,None,Incongruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1203405,Left,2,Left,998,-2,-8,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1211433,Left,1,Left,699,43,42,None,Congruent,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1219128,Right,6,Right,900,-3,0,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1226524,Right,3,Left,566,-47,-45,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,0,1
1235951,Left,7,Left,666,45,48,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1246246,Left,7,None,1001,-32,-31,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,0,1
1260804,Right,3,Right,666,37,39,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1271962,Left,2,Left,600,-49,-46,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1281558,Left,8,Left,532,44,51,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1291084,Right,5,Right,600,-44,-42,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1298681,Right,1,Right,665,1,0,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1306343,Left,2,Left,899,36,30,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1315604,Left,7,Left,632,-5,-9,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1322699,Right,5,Right,566,-47,-44,None,None,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1330261,Left,2,Left,700,-2,-11,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1338456,Left,7,Left,599,49,38,None,Congruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1348050,Left,8,Left,731,-35,-33,Sound_1,Incongruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1360008,Left,3,Left,733,49,48,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1367204,Left,4,Left,665,-2,-4,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1374866,Right,2,Right,532,-55,-51,None,None,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1384427,Right,1,Right,498,39,35,None,None,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1393953,Right,2,Right,532,-43,-45,Sound_1,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1401481,Right,8,Right,666,0,-3,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1409145,Right,6,Right,598,39,32,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1418672,Left,3,Left,666,-42,-43,None,Incongruent,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1426335,Right,5,Right,733,-1,-1,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1433565,Right,2,Right,497,39,37,Sound_1,Congruent,y,2,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1444457,Right,8,Right,732,-39,-23,Sound_1,Incongruent,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1452187,Left,4,Left,765,2,6,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1460315,Right,7,Right,599,51,51,Sound_1,Incongruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1467911,Left,3,Left,799,0,-3,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1475640,Right,7,Right,800,40,41,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1482902,Right,7,Right,598,0,-3,Sound_1,Congruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1490497,Right,2,None,1001,-39,-36,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,0,1
1499359,Right,5,Right,564,50,43,Sound_1,Congruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1508886,Left,6,Left,468,-57,-47,None,Incongruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1518913,Left,4,Left,633,37,38,Sound_1,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1526542,Right,4,Right,699,7,5,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1533737,Left,7,Left,500,-38,-34,None,None,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1541266,Left,1,Left,766,1,2,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1548530,Left,1,Left,897,-41,-35,None,None,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1557091,Right,2,Right,732,6,7,None,None,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1565087,Right,8,Right,998,-33,-31,None,None,y,8,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1573081,Right,6,Right,731,5,6,Sound_1,Incongruent,y,6,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1580843,Right,1,Right,698,-42,-33,Sound_1,None,y,1,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1590703,Left,6,Left,833,34,32,None,Congruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1599966,Left,1,Left,899,-48,-41,Sound_1,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1607861,Right,7,Right,699,5,3,None,Incongruent,y,7,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1615557,Left,4,Left,766,-43,-49,None,None,y,4,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1625318,Right,3,Right,432,42,42,Sound_1,None,y,3,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1634746,Left,5,Left,565,-52,-48,None,Congruent,y,5,1,RT_5-1,experiment,rt,Female,Right,21,1,0
1644273,Left,4,None,1001,55,53,None,Incongruent,n,NA,1,RT_5-1,experiment,rt,Female,Right,21,0,1
35743,Right,5,Right,566,37,40,Sound_1,None,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
91906,Left,4,Left,966,-40,-39,None,Congruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
99635,Right,6,Right,566,-8,-8,None,None,y,6,1,RT_2-1,experiment,rt,Female,Right,20,1,0
107165,Right,3,Right,430,48,39,Sound_1,None,y,3,1,RT_2-1,experiment,rt,Female,Right,20,1,0
114625,Right,2,Right,465,1,2,Sound_1,None,y,2,1,RT_2-1,experiment,rt,Female,Right,20,1,0
122920,Right,5,Right,666,-45,-40,None,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
130382,Left,1,Left,632,-11,-16,Sound_1,Congruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
138011,Left,7,Left,698,-43,-41,Sound_1,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
147704,Right,3,Right,465,41,34,None,Congruent,y,3,1,RT_2-1,experiment,rt,Female,Right,20,1,0
185846,Right,4,Right,498,2,6,Sound_1,Congruent,y,4,1,RT_2-1,experiment,rt,Female,Right,20,1,0
194674,Right,4,Right,534,-33,-31,Sound_1,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
202269,Left,7,Left,632,-5,-6,None,Incongruent,y,7,1,RT_2-1,experiment,rt,Female,Right,20,1,0
209864,Right,8,Right,432,34,40,Sound_1,Congruent,y,8,1,RT_2-1,experiment,rt,Female,Right,20,1,0
219292,Right,2,Right,431,-46,-42,None,None,y,2,1,RT_2-1,experiment,rt,Female,Right,20,1,0
229818,Left,3,Left,699,47,50,None,Congruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
239012,Left,5,Left,899,-38,-61,None,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
246540,Left,2,Left,568,-5,6,Sound_1,Congruent,y,2,1,RT_2-1,experiment,rt,Female,Right,20,1,0
254069,Left,3,Left,798,37,35,Sound_1,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
262064,Right,1,Right,499,0,-3,Sound_1,None,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
269559,Right,3,Right,799,57,57,None,None,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
278787,Right,2,Right,698,-31,-30,None,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
288081,Right,2,Right,600,1,-1,Sound_1,Incongruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
296150,Left,1,Left,433,-43,-48,None,None,y,1,1,RT_2-1,experiment,rt,Female,Right,20,1,0
306649,Right,1,Right,566,42,45,Sound_1,Congruent,n,NA,1,RT_2-1,experiment,rt,Female,Right,20,1,0
316213,Right,7,Right,564,-38,-39,Sound_1,None,y,7,1,RT_2-1,experiment,rt,Female,Right,20,1,0
