subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err
RT_3-1,Left,2,Left,765,33,32,Sound_1,None,y,2,1,practice,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,699,-9,0,None,None,y,3,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,831,-32,-27,Sound_1,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Right,4,None,1001,40,47,None,Incongruent,n,NA,1,practice,rt,Female,Right,20,0,1
RT_3-1,Right,3,Right,767,-48,-48,Sound_1,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,699,39,39,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,799,-39,-40,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,631,51,48,Sound_1,None,y,5,1,practice,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,997,-48,-44,None,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,932,4,2,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,764,45,55,Sound_1,Congruent,y,6,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,764,2,3,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,799,-1,0,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,633,-41,-30,None,None,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,631,7,2,Sound_1,Congruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,665,-42,-39,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,498,2,-1,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,533,51,48,Sound_1,Congruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Left,463,-7,-3,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,1,Right,601,-37,-31,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,767,5,0,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,534,56,57,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,598,-5,-5,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,498,-44,-42,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,597,11,7,Sound_1,None,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,533,37,42,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,500,-5,-5,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,663,-46,-48,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,468,9,7,Sound_1,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,763,41,45,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,730,10,7,None,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,499,-37,-36,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,668,43,46,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,633,-3,1,None,Congruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,469,-44,-33,None,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,799,55,25,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,465,-6,-2,Sound_1,Congruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,599,-30,-28,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,597,1,0,Sound_1,Incongruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,565,47,46,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,532,-45,-46,Sound_1,None,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,529,9,0,Sound_1,None,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,599,-50,-44,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,632,46,49,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,468,-56,-54,None,None,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,763,7,-2,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,637,-41,-49,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,567,47,46,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,631,8,5,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,533,-53,-54,Sound_1,Congruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,597,55,55,Sound_1,Congruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,632,-1,0,Sound_1,Incongruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,731,52,49,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Left,465,-37,-36,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,8,Right,664,51,49,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,598,-2,-3,Sound_1,None,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,565,-46,-47,None,Congruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,698,-4,-1,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,534,50,50,Sound_1,None,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,732,-37,-37,None,Incongruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,699,54,55,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,634,-4,-2,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,630,42,46,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,666,-58,-57,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,498,4,4,None,None,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,833,59,35,None,None,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,600,-46,-46,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,662,1,-5,Sound_1,Incongruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,763,39,34,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,699,-3,-2,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,532,-44,-41,None,Congruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,766,31,31,None,Incongruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,630,-6,-2,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,631,46,52,Sound_1,None,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,698,-6,-3,None,None,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,699,-36,-39,None,Congruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,734,2,-2,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,563,57,58,None,Incongruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,732,-50,-49,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,599,43,46,None,Incongruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Right,531,-42,-41,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,8,Right,668,56,56,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,598,1,-1,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,665,58,56,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,531,-52,-54,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,631,51,52,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,700,0,-2,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,599,-37,-38,None,Congruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,499,7,4,None,Incongruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,564,37,27,None,Incongruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,631,-43,-41,Sound_1,Incongruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,532,1,-2,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,399,-39,-38,None,Incongruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,565,31,30,None,Incongruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,464,-47,-51,Sound_1,Congruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,799,49,48,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Right,765,-55,-54,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,2,Right,466,6,5,None,Congruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,631,45,42,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,531,-6,-4,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,631,54,47,Sound_1,Incongruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,699,-50,-50,None,Incongruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,833,44,48,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Left,699,-2,-1,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,3,None,1001,46,35,None,Congruent,y,3,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Left,7,Left,700,-37,-38,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Right,764,44,38,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,8,Right,531,-12,0,Sound_1,None,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,465,44,38,None,Congruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,566,-4,-9,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,532,38,34,None,None,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,730,8,5,Sound_1,Incongruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,702,-38,-39,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,532,48,44,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,465,-58,-59,Sound_1,None,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,665,38,36,None,Incongruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Left,697,-56,-54,Sound_1,Incongruent,y,8,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,4,Right,697,37,32,Sound_1,Incongruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,566,-50,-50,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,464,30,27,Sound_1,None,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,602,-6,-1,None,Incongruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,531,-33,-33,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,632,53,49,Sound_1,Incongruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,565,-42,-38,Sound_1,None,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,566,7,0,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,533,-30,-24,None,Congruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,597,6,4,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,732,45,60,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,498,-57,-60,None,Congruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,699,1,2,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,665,58,53,Sound_1,Congruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,699,0,0,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,698,-51,-48,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,532,41,43,None,None,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,666,-3,-2,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,499,47,45,None,None,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,564,-44,-43,Sound_1,Incongruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,533,39,23,None,None,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,698,0,7,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,833,42,43,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,565,4,5,Sound_1,Congruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,Right,532,-57,-59,None,None,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,532,11,0,None,Incongruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,564,-58,-56,Sound_1,Incongruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,732,42,32,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Left,599,0,8,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Left,4,Left,565,-44,-44,Sound_1,Congruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,603,41,36,None,Congruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,534,-34,-30,Sound_1,Incongruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,563,32,33,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,698,-56,-50,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,797,40,40,None,Congruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,599,-48,-44,Sound_1,Congruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,601,38,31,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,598,-1,3,None,Incongruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,7,Left,664,45,31,Sound_1,Incongruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,533,-47,-45,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,631,-8,-8,None,None,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,632,-31,-31,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,566,40,38,None,Congruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,599,-30,-28,None,None,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,597,39,39,Sound_1,Incongruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,600,-8,-1,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,632,-41,-40,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,531,-9,-8,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,4,Right,531,-47,-43,Sound_1,None,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,598,55,51,Sound_1,Incongruent,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,534,-5,-5,Sound_1,None,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,565,-42,-36,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,665,43,41,Sound_1,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,8,None,1001,-57,-55,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,5,None,1001,48,46,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Left,6,None,1001,-46,-41,None,None,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,6,Right,764,39,33,Sound_1,None,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,599,-4,1,None,Congruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,699,-48,-57,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,734,7,5,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,632,32,32,Sound_1,Congruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,533,-53,-57,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,698,33,31,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,698,-8,-6,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,664,34,36,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,699,-9,-7,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,599,-58,-50,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,Right,599,0,-1,None,Congruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,1,Right,497,-37,-40,Sound_1,None,y,1,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,6,Left,864,8,-3,None,Congruent,y,6,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,699,32,37,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,665,-9,-2,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,8,Left,564,-31,-34,Sound_1,Incongruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,601,-9,-4,None,Incongruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,2,Right,499,34,36,Sound_1,Congruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,465,8,3,None,None,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,5,None,1001,-36,-36,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,0,1
RT_3-1,Right,7,Right,631,-9,-7,Sound_1,Congruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,3,Left,599,-56,-51,None,Incongruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,2,Left,532,5,0,Sound_1,Congruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,6,Right,666,32,31,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,3,Right,529,-50,-57,Sound_1,Congruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,597,-9,-3,Sound_1,Congruent,y,5,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,1,Left,732,33,33,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,5,Left,766,-42,-42,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Right,7,Right,565,5,3,None,Incongruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_3-1,Left,4,Left,600,-38,-40,None,None,y,4,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,4,Right,832,31,31,None,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,5,Right,802,-32,-27,None,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,8,Left,736,37,35,None,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,7,Left,768,-2,0,Sound_1,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,2,Right,698,31,31,None,Incongruent,y,2,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,7,Left,731,-31,-30,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,5,Right,666,34,31,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,8,Left,601,3,9,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,8,Right,632,53,57,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,7,Left,499,9,8,None,Congruent,n,NA,1,practice,rt,Female,Right,20,0,1
RT_2-1,Left,2,Left,674,-34,-10,Sound_1,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,1,Right,632,8,2,None,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,5,Left,662,48,39,Sound_1,None,y,5,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,4,Left,665,-34,-27,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,6,Left,598,42,37,Sound_1,Congruent,y,6,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,3,Right,533,2,2,None,None,y,3,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,3,Right,532,-41,-39,Sound_1,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,4,Left,633,0,-3,None,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,5,Left,532,38,35,Sound_1,Congruent,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,1,Right,499,-32,-28,None,Congruent,y,1,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,2,Right,396,35,30,Sound_1,None,y,2,1,practice,rt,Female,Right,20,0,1
RT_2-1,Left,3,Left,766,-41,-38,None,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Left,5,Left,767,44,39,None,None,n,NA,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,8,Right,498,2,2,Sound_1,None,y,8,1,practice,rt,Female,Right,20,1,0
RT_2-1,Right,5,Right,566,37,40,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,4,Left,966,-40,-39,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,6,Right,566,-8,-8,None,None,y,6,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,3,Right,430,48,39,Sound_1,None,y,3,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,2,Right,465,1,2,Sound_1,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,5,Right,666,-45,-40,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,1,Left,632,-11,-16,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,7,Left,698,-43,-41,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,3,Right,465,41,34,None,Congruent,y,3,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,4,Right,498,2,6,Sound_1,Congruent,y,4,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,4,Right,534,-33,-31,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,7,Left,632,-5,-6,None,Incongruent,y,7,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,8,Right,432,34,40,Sound_1,Congruent,y,8,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,2,Right,431,-46,-42,None,None,y,2,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,3,Left,699,47,50,None,Congruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,5,Left,899,-38,-61,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,2,Left,568,-5,6,Sound_1,Congruent,y,2,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Left,3,Left,798,37,35,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,1,Right,499,0,-3,Sound_1,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,3,Right,799,57,57,None,None,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,2,Right,698,-31,-30,None,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
RT_2-1,Right,2,Right,600,1,-1,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,20,1,0
